product_id,product_category,product_brand,product_name,img,rating,description,price,quantity
1190,Lipstick,Chanel,Inimitable Waterproof Mascara,img_man_product5396.webp,2,"The mascara that delivers it all - volume, length, curl and precise separation - is now in waterproof. The original ahead-of-the-curve formula and unique brush design deliver exceptionally gorgeous lashes that stay that way, even through inclement weather or time in the pool.",21.42,66
1191,Conditioner,Chanel,Inimitable Waterproof Mascara Multi-Dimensionnel,img_bot_product9803.webp,3,"Now, in a single stroke, CHANEL sets a new standard in mascara with a formula that does it all. A sophisticated formula and unique brush design combine to lengthen, plump and curl, delivering lush, long-wearing colour so precisely that each lash, even the finest, is perfectly defined and separated.",44.76,10
1192,Shampoos,Chanel,Iridescent Powder,img_mak_product243.webp,2,"Chanel Iridescent Powder is a Highlighter that retails for $95.00 and contains 0.53 oz. There are 1 shades that have been released, which you can select from below.",36.45,75
1193,Hairstyling,Chanel,Joues Contraste Blush,img_sug_product11458.webp,4,Unique powder blusher imparts a flattering radiance to cheeks. Remarkably silky texture for easy application and subtle shading. Accentuate cheekbones for a youthful look. Softer tones around the eyes soften expression and rejuvenate.,68.55,30
1194,Lipstick,Chanel,Lait Confort Creamy Cleansing Milk Comfort + Anti-Pollution for Face and Eyes,img_lam_product3356.webp,5,"An ultra-gentle milk cleanser and makeup remover for dry or sensitive skin with the de-polluting power of Tulip Tree Extract and the hydrating properties of Arum Lily Extract. Non-drying formula thoroughly and comfortably cleanses, soothes and tones, with deep moisturizing effects.",25.05,61
1195,Shampoos,Chanel,Laque Brilliance Extreme Extreme Shine Nail Lacquer,img_lem_product7888.webp,4,"Practicality takes on a new poise â€“ and polish â€“ safeguarding nails against chipping. CHANEL maximizes the manicure with a new base coat and top coat that work in tandem to strengthen and protect, while reducing the appearance of white spots.",51.0,50
1197,Shampoos,Chanel,Le Blanc Brightening Moisture Lotion,img_bot_product506.webp,4,"LE BLANC daily brightening skincare ritual marries the power of Eastern philosophy and Western science to illuminate the complexion, delivering more even-toned, radiant skin. Each of the exquisitely textured products in LE BLANC range offers a specific benefit that works in synergy to brighten the complexion. As skinâ€™s most intensive brightening ally, the Concentrate delivers a high intensity of the TXCâ„¢ molecule, while Pearl Protein Extract visibly corrects skinâ€™s dullness and moisturizes. ",10.47,95
1198,Hairstyling,Chanel,Le Blanc Brightening Moisturizing Cream,img_win_product12946.webp,3,"LE BLANC daily brightening skincare ritual marries the power of Eastern philosophy and Western science to illuminate the complexion, delivering more even-toned, radiant skin. Each of the exquisitely textured products in LE BLANC range offers a specific benefit that works in synergy to brighten the complexion. The Moisturizing Cream delivers triple action: It intensifies dark-spot correction, offers optimal hydration and provides immediate comfort. Its creamy patent-pending formula, enriched with TXCâ„¢ and Pearl Protein Extract boosts the brightening action and maintains a high level of hydration for a full eight hours. TXCâ„¢ â€” the first active brightening ingredient registered in Japan as a quasi-drug by a Western company â€” has a distinctive structure that delivers continuous action for 12 hours*. The skin appears luminescent and smooth for an even and radiant complexion.",42.25,43
1199,Lipstick,Chanel,Le Blanc Fresh Brightening Foam Cleanser,img_gla_product12723.webp,2,"LE BLANC daily brightening skincare ritual marries the power of Eastern philosophy and Western science to illuminate the complexion, delivering more even-toned, radiant skin. Each of the exquisitely textured products in LE BLANC range offers a specific benefit that works in synergy to brighten the complexion. This luxurious, creamy formula, featuring Pearl Protein and Licorice Extracts, gently cleanses and purifies skin for renewed softness and luminosity.",24.51,0
1200,Face Care,Chanel,Le Blanc Sheer Illuminating Base,img_man_product2122.webp,5,"Ingenious multi-tasking fluid 'primes' skin perfectly for makeup, while adding subtle contours and radiance to the face. A unique blend of powders reduces the appearance of wrinkles and fine lines for smooth, even, flawless finish.",38.76,27
1202,Face Care,Chanel,Le Crayon Khol Intense Eye Pencil,img_wom_product11256.webp,5,"Perfect for a smoky eye, this soft pencil quickly achieves a dramatic look. A special blend of colour and pearl pigments provides a rich, intense line with a semi-matte finish. Specially formulated to glide gently over the eyelid, the liner is safe for use in rim of the eye. A companion sharpener ensures the pencil is always ready for lining.",18.06,59
1203,Conditioner,Chanel,Le Crayon Levres Precision Lip Definer,img_oli_product9697.webp,2,"Creamy-textured pencil offers precise lip lining, to emphasize and maximize the shape of your lips with long-lasting colour. Silicones allow ease of application.",49.31,32
1204,Shampoos,Chanel,Le Crayon Yeux Precision Eye Definer,img_che_product3437.webp,1,"Eye contour crayon outlines and accents dramatically. Creates a clear, precise line around eyes, enhancing their expression. Also gives a gentle shadow to lids when delicately blended with sponge applicator. Extremely smooth texture with finely dispersed pigments for even, long-lasting wear.",74.85,66
1205,Conditioner,Chanel,Le Vernis Nail Colour,img_gir_product4547.webp,2,Brilliance to your fingertips with must-have colours from the runways of Paris. State-of-the-art formula strengthens and moisturizes nails. Unique patented non-spill bottle with wiping action for easy application.,38.59,66
1206,Lipstick,Chanel,Le Volume de Chanel Mascara,img_pha_product5202.webp,5,"The high-precision mascara achieves instant volume and intensely lush color in a single stroke. Its innovative formula expands, plumping lashes to their fullest. The exclusive new Snowflakes brush combines long and short bristles to deliver an extreme, eye-opening effect.",54.04,70
1207,Lipstick,Chanel,Les Tissages de Chanel Blush Duo Tweed Effect,img_res_product5708.webp,2,"Inspired by the iconic Chanel tweed fabric, this sheer blush harmony is â€˜wovenâ€™ with shimmering powder for a refined radiance. The ultra-soft texture creates a light, airy finish. Available in limited quantities, exclusively on Chanel.com.",8.64,93
1208,Hairstyling,Chanel,Levres Scintillantes Glossimer,img_peo_product5448.webp,2,"Gorgeous shimmer and a high-shine glow is delivered effortlessly to lips with just one stroke of this best-selling lipgloss. A wide range of shades, from sheer and natural to sparkling and rich, look beautiful on their own, or over your favorite Chanel lipstick. Equally beautiful: the conditioning formula's comfort, deep hydration and long wear.",40.1,51
1209,Conditioner,Chanel,Ligne Extreme de Chanel Liquid Eyeliner,img_lam_product3356.webp,4,"Intense, easy-to-use liquid liner. Dramatic look. Water-resistant. Liquid formula gives smudge-proof line easily. Eye is emphasized clearly and dramatically. Brush gives you control to draw a precise line ranging from the finest to the thickest.",72.36,88
1210,Shampoos,Chanel,Ligne Graphique de Chanel Liquid Eyeliner,img_des_product3903.webp,3,"Thanks to an innovative formula, the long-lasting liner traces an intense, water-resistant line with glossy shine that dries rapidly.",53.35,94
1211,Conditioner,Chanel,#33 Angled Lip,img_gli_product994.webp,1,A slanted shape allows for precise and controlled application of lip colour for an even and professional finish.Â ,64.78,44
1212,Lipstick,Chanel,Retractable Lip,img_bev_product3485.webp,1,This artful brush creates a precise lip outline and even application of lipstick. Convenient cap makes this brush ideal for travel.,26.81,22
1213,Face Care,Chanel,Lotion Confort Silky Soothing Toner Comfort + Anti-Pollution,img_cha_product836.webp,3,"A hydrating, soothing toner for dry or sensitive skin with the de-polluting power of Tulip Tree Extract and the hydrating properties of Arum Lily Extract. Non-drying formula thoroughly and comfortably cleanses, soothes and tones, with deep moisturizing effects.",64.99,28
1214,Lipstick,Chanel,Lotion Douceur Gentle Hydrating Toner Balance + Anti-Pollution,img_veg_product12961.webp,1,"A fresh, light toner for normal-to-combination skin with the de-polluting power of Tulip Tree Extract and the emollient properties of Mallow Extract. Gently purifies while respecting skin's eco-balance, with velvety-smooth, radiant effects.",47.98,45
1215,Lipstick,Chanel,Lotion Purete Fresh Mattifying Toner Purity + Anti-Pollution,img_pup_product6999.webp,1,"A refreshing toner for combination-to-oily skin with the de-pollutiing power of Tulip Tree Extract and sebum-controlling properties of Meadowsweet Extract. Leaves skin optimally cleansed and purified, visibly freshened and beautifully mattified.",16.73,72
1216,Hairstyling,Chanel,Lumiere d'Artifices Beiges Illuminating Powder,img_bee_product11020.webp,4,"Chanel Lumiere d'Artifices Beiges Illuminating Powder is a Highlighter that retails for $65.00 and contains 0.63 oz. There are 1 shades that have been released, which you can select from below.",66.38,2
1217,Hairstyling,Chanel,Lumiere Sculptee de Chanel Highlighting Powder,img_ton_product1333.webp,3,"Chanel Lumiere Sculptee de Chanel Highlighting Powder is a Highlighter that retails for $72.00 and contains 0.46 oz. There are 1 shades that have been released, which you can select from below.",12.74,46
1218,Hairstyling,Chanel,Masque Destressant Purete Purifying Cream Mask,img_gla_product7596.webp,3,"Give oily skin the ultimate beauty boost with this relaxing spa-ritual treatment. Oil-absorbing formula with a deliciously rich texture refines and smooths skin, as it brings it the clarity and freshness it craves for a perfectly matte complexion.",61.44,84
1219,Lipstick,Chanel,Mirror Duo,img_alc_product5709.webp,5,"A regular mirror on one side, and a magnifying mirror on the other, perfect for touch-ups. Ultra-slim and compact, it is an elegant essential for every makeup bag.",71.19,30
1220,Lipstick,Chanel,Moisture Mist,img_car_product10547.webp,4,"CHANCE, the countryâ€™s bestselling fragrance family, reveals its newest facet, CHANCE EAU TENDRE. CHANEL Master Perfumer Jacques Polge reimagines the decidedly young scent in a constellation of tender and vibrant notes, at once delicate and airy, with an intoxicatingly light, fruity trail.",37.53,10
1221,Lipstick,Chanel,Moisturizing Body Cream,img_han_product1252.webp,1,"CHANCE Eau FraÃ®che,Â aÂ vibrantÂ incarnation of the unexpected fragrance, now takes on a sparkling freshness. The unexpected floral bursts with a lightness and zest as notes of citrus, Water Hyacinth and Jasmine Absolute are highlighted and energized with woody notes of Amber of Patchouli and Fresh Vetiver.",11.16,43
1222,Hairstyling,Chanel,Mouche de Beaute Illuminating Powder,img_cur_product13337.webp,3,"Chanel Mouche de Beaute Illuminating Powder is a Highlighter that retails for $80.00 and contains 0.42 oz. There are 1 shades that have been released, which you can select from below.",17.17,80
